lens_id,survey,ra_deg,dec_deg,z_lens,z_source,einstein_radius_arcsec,lens_mass_Msun,velocity_dispersion_km_s,lens_type,reference
HSC-1073,HSC-SSP,37.93638858678125,0.16836983371043424,0.2524021432915006,1.228778697216747,1.2026761458235942,123501133832.06349,202.67077091905904,candidate,HSC-SSP-simulated
HSC-1074,HSC-SSP,50.27434907228199,0.7185979869238057,0.19932933777042752,1.598107827985122,1.518277192872939,109590898387.18011,169.9189067254801,candidate,HSC-SSP-simulated
HSC-1075,HSC-SSP,54.84820694447965,-2.977759651851492,0.2672206031877937,1.1359333304497463,1.0383828759155147,32611913134.038113,112.08290415554346,candidate,HSC-SSP-simulated
HSC-1076,HSC-SSP,40.59014252915509,1.6364724685150875,0.14669150872139486,0.4777103744242204,1.1998381881944533,137271941300.00609,213.9240160899881,candidate,HSC-SSP-simulated
HSC-1077,HSC-SSP,46.09869839206482,3.2536325780498654,0.6522162342864742,2.203483463908766,0.9405347166093698,160232055571.67047,261.0461439554855,candidate,HSC-SSP-simulated
HSC-1078,HSC-SSP,54.33046124796208,4.307836692385402,0.11177035200103305,1.8128830774870672,0.7366363063258813,139583802549.8642,275.30934190619405,candidate,HSC-SSP-simulated
HSC-1079,HSC-SSP,41.02974138177325,1.0931445664273687,0.19690788300816675,1.1614226020231802,1.0180688660036405,190594955484.81104,273.6510497401811,candidate,HSC-SSP-simulated
HSC-1080,HSC-SSP,44.441481352452826,-5.057673768701126,0.29476844099417304,0.6622364560817481,0.8736629945023161,144975161542.3161,257.6349785537819,candidate,HSC-SSP-simulated
HSC-1081,HSC-SSP,54.18049513809207,2.3156615252840087,0.2573369754755058,0.4903217297913286,0.908511363388545,84198811276.20328,192.53859302523009,candidate,HSC-SSP-simulated
HSC-1082,HSC-SSP,45.505103032034974,-2.839636572023049,0.12061000042684893,0.5385075715179737,1.0592560938636728,224276435590.03397,291.0189924014175,candidate,HSC-SSP-simulated
HSC-1083,HSC-SSP,46.64420274821844,-0.9254823783986534,0.12217416080645921,1.3862646286662499,0.9479941126614306,155387285993.12088,256.0559760437926,candidate,HSC-SSP-simulated
HSC-1084,HSC-SSP,54.1165412620576,-3.791507582142639,0.31712754916497143,0.8930879020220258,1.0728061432476907,193811775739.66724,268.8186836489742,candidate,HSC-SSP-simulated
HSC-1085,HSC-SSP,33.00724110802774,2.61312653779477,0.47706061718172843,1.2729914695247277,0.9358692359162741,159323165146.48657,260.952746921035,candidate,HSC-SSP-simulated
HSC-1086,HSC-SSP,41.74439191002047,4.13940452727125,0.27285135044406644,1.5930371794282567,0.9221196594994842,66627248967.77681,170.005235387595,candidate,HSC-SSP-simulated
HSC-1087,HSC-SSP,58.15404637097437,-4.5297702895548735,0.8,1.5933912212289634,0.8742723894437027,119666259250.18071,233.9874000349992,candidate,HSC-SSP-simulated
HSC-1088,HSC-SSP,48.42272213927105,0.3829283625756297,0.49369854369276195,0.973642563873688,0.9066540998130413,152286365582.60403,259.2028019125178,candidate,HSC-SSP-simulated
HSC-1089,HSC-SSP,52.476514952726944,5.2630271493420615,0.32890615984835775,0.6688410504429061,0.7737328327365645,97374851965.78976,224.36643519608245,candidate,HSC-SSP-simulated
HSC-1090,HSC-SSP,43.20445341672398,0.14914261651987637,0.05,0.26268943902760894,0.824619744326307,165905633656.35602,283.6832527065219,candidate,HSC-SSP-simulated
HSC-1091,HSC-SSP,52.70114730334409,2.0028646402105235,0.12574939978337876,2.384217320532203,1.7696246493246746,169043453371.8085,195.47381737342135,candidate,HSC-SSP-simulated
HSC-1092,HSC-SSP,46.96369098222324,2.5860714554535456,0.8,1.3112515492197638,1.1271735794085218,130931599906.08704,215.55437045482688,candidate,HSC-SSP-simulated
HSC-1093,HSC-SSP,35.58734814899324,-0.17586123438698298,0.13894033850495707,1.0670556426505688,1.1532425476757573,56013113131.12431,139.38451320102916,candidate,HSC-SSP-simulated
HSC-1094,HSC-SSP,57.29470922496181,4.444805557270044,0.4638563404468749,0.7395972022562971,0.7380133741193506,81072379045.1862,209.620782742848,candidate,HSC-SSP-simulated
HSC-1095,HSC-SSP,39.75398785200793,-0.3466757400269529,0.6030927307926789,0.8361778912945932,0.8644138572874981,62466800998.79721,170.01755578428882,candidate,HSC-SSP-simulated
HSC-1096,HSC-SSP,48.21800010304464,-0.280510073896453,0.16283245601706337,1.0526470041672351,0.9198801489714943,135014473198.4896,242.30062553642688,candidate,HSC-SSP-simulated
HSC-1097,HSC-SSP,51.87101228488483,5.133720739772356,0.312659738531954,0.9463675040538859,1.0006697108049274,101617602239.22205,201.5436363463753,candidate,HSC-SSP-simulated
HSC-1098,HSC-SSP,37.80634103807261,-3.875480465659231,0.20629346003954713,0.6692588009331193,1.150627022975953,158909080459.46848,235.03745085903978,candidate,HSC-SSP-simulated
HSC-1099,HSC-SSP,50.16702449401815,-5.935930296363738,0.4300491221612922,0.6869722823484989,1.472204467809297,223210613832.63846,246.26537312510752,candidate,HSC-SSP-simulated
HSC-1100,HSC-SSP,32.991929170316475,5.0634675615930025,0.05,1.10268739936808,0.6405798881862107,37624346752.58138,153.2772959423542,candidate,HSC-SSP-simulated
HSC-1101,HSC-SSP,30.02829127582471,3.0858069636892704,0.38372172408401567,1.1093275301698955,1.503883013986029,243541686046.8996,254.51279645614017,candidate,HSC-SSP-simulated
HSC-1102,HSC-SSP,44.3138930218705,-0.6285135280137002,0.05,1.083424327150718,0.648445276109704,95129377182.77371,242.2426768778744,candidate,HSC-SSP-simulated
HSC-1103,HSC-SSP,34.4440176604915,1.845959565932132,0.5359642053352781,2.0049511374163487,0.6539939227010774,118215574316.14711,268.8936136105569,candidate,HSC-SSP-simulated
HSC-1104,HSC-SSP,59.488347648606634,-2.71036599369674,0.20121278620283006,2.247404931063663,1.8772768751903994,177107504431.40125,194.26041502501715,candidate,HSC-SSP-simulated
HSC-1105,HSC-SSP,48.3693386652119,2.594086523477168,0.24936645514921718,0.6737455678145805,1.2468006534249247,124556258170.53156,199.90067544319325,candidate,HSC-SSP-simulated
HSC-1106,HSC-SSP,55.4103610616725,3.9349447457887727,0.0954515819538772,2.443648450809809,1.213376465679036,159318042548.3352,229.17365593557835,candidate,HSC-SSP-simulated
HSC-1107,HSC-SSP,40.13267961396687,2.436380399689579,0.2587767083757935,1.1485363833737807,0.5976724033700115,56152338570.74057,193.85737064818565,candidate,HSC-SSP-simulated
HSC-1108,HSC-SSP,31.07245183397594,2.4530834577298393,0.13323744971722412,1.1299577603294608,0.7770647746979141,114673546384.69751,242.95900836674318,candidate,HSC-SSP-simulated
HSC-1109,HSC-SSP,51.55593954366738,-5.124380004891748,0.19718408204775598,2.080142408426881,0.9927405294779859,155768561853.48596,250.5255501179507,candidate,HSC-SSP-simulated
HSC-1110,HSC-SSP,43.80964170172195,-5.526576564927703,0.07173879839323055,1.1344686217056714,0.7783824059603341,74597755306.01534,195.79264345563948,candidate,HSC-SSP-simulated
HSC-1111,HSC-SSP,44.07908989080021,5.095473814110342,0.26085368525387387,2.2211243672917442,1.1866642257708917,228619271408.63486,277.60193491568646,candidate,HSC-SSP-simulated
HSC-1112,HSC-SSP,41.741342800912406,4.66431857741758,0.26220973867535136,1.024367152865732,0.9833839404307275,53799097785.8931,147.92989063122883,candidate,HSC-SSP-simulated
HSC-1113,HSC-SSP,36.95370832849739,4.816799294750798,0.1739011364951532,3.0,1.340917752417102,222730883639.8284,257.76214994952863,candidate,HSC-SSP-simulated
HSC-1114,HSC-SSP,33.76838110560906,-0.9786385234052641,0.21377162156549334,0.9617693774085405,0.6141375349280176,77137588512.82741,224.145592658602,candidate,HSC-SSP-simulated
HSC-1115,HSC-SSP,35.52994046964574,-5.221989374565705,0.17795219780736488,2.405370752747288,0.9066632885796947,231046608311.7818,319.2690197630147,candidate,HSC-SSP-simulated
HSC-1116,HSC-SSP,41.636955868551894,-1.4884810843120349,0.23412392197825366,3.0,0.9411039555046611,104586180586.49438,210.83773783953592,candidate,HSC-SSP-simulated
HSC-1117,HSC-SSP,48.912027781079985,-2.385291023252647,0.48373572221580524,1.9372357186737017,0.6784553050035793,85252626933.36397,224.19362508804667,candidate,HSC-SSP-simulated
HSC-1118,HSC-SSP,39.16295078049097,-2.1424502646263464,0.1766010336678814,0.732385475580586,1.0239977615668807,108206232772.22264,205.5921984744441,candidate,HSC-SSP-simulated
HSC-1119,HSC-SSP,59.2794935817735,-2.0254342245225434,0.2871413661698312,0.630318213455526,0.6370455889202186,115916461365.44005,269.7846877185181,candidate,HSC-SSP-simulated
HSC-1120,HSC-SSP,46.2564051982866,-4.905061904348935,0.5500740568704411,2.13511992111169,1.010353244333307,102938667668.57845,201.87504985589658,candidate,HSC-SSP-simulated
HSC-1121,HSC-SSP,51.20371513190443,3.484889710595855,0.14835538560428496,0.5666918099051583,0.9754958984344447,186864866000.83478,276.8095687321271,candidate,HSC-SSP-simulated
HSC-1122,HSC-SSP,53.98735932306009,0.967437125788245,0.13781241513976059,1.9428648816056777,0.6455662000237168,86685335154.1865,231.75676496830943,candidate,HSC-SSP-simulated
HSC-1123,HSC-SSP,44.2657956487858,-2.181897485895562,0.3453372252748756,0.8855932838373481,0.7296930675792093,125515229658.91101,262.3059234647967,candidate,HSC-SSP-simulated
HSC-1124,HSC-SSP,31.214634729849134,-1.16532505252043,0.2582011901153502,3.0,1.4134744961427936,273350294012.524,278.128683409392,candidate,HSC-SSP-simulated
HSC-1125,HSC-SSP,50.0724005058685,5.308013939220444,0.05,0.5173990490057487,0.7066465007508942,25847151184.089283,120.9581764538683,candidate,HSC-SSP-simulated
HSC-1126,HSC-SSP,59.377855968259276,-4.93640430300503,0.2426518147281761,1.7240993089295151,0.7489980474384499,28512026196.814117,123.39674207400202,candidate,HSC-SSP-simulated
HSC-1127,HSC-SSP,42.28555440836142,-1.5032277295708818,0.11435457996402688,0.8487654870550222,0.9326903208715427,113397150695.10757,220.52728558705127,candidate,HSC-SSP-simulated
HSC-1128,HSC-SSP,39.4978904523794,2.1262886840718647,0.340163352126001,1.164509507979298,1.30174314409944,97034584816.2064,172.67546020057858,candidate,HSC-SSP-simulated
HSC-1129,HSC-SSP,57.24104629007165,-3.1717546280314868,0.20077154126773875,1.4716482635722121,1.0880179052973258,264149120430.83875,311.62806201780063,candidate,HSC-SSP-simulated
HSC-1130,HSC-SSP,44.336312313681915,-3.31806822892992,0.11211121546582752,1.399380993167158,0.8277744795371103,69524619312.87311,183.2919066939493,candidate,HSC-SSP-simulated
HSC-1131,HSC-SSP,42.4220347730345,-3.2072370975593576,0.5243086844797197,1.3414883082281268,1.0823414194695662,99810960064.48166,192.06002139688297,candidate,HSC-SSP-simulated
HSC-1132,HSC-SSP,34.992428529328194,3.4364086315403757,0.16448876444332064,0.35138380737942526,1.0561492111551465,74701117822.55025,168.20190356966802,candidate,HSC-SSP-simulated
HSC-1133,HSC-SSP,34.26184828329187,2.457550033586241,0.22355004617144011,1.7616504298129994,0.58834644652981,200970497900.73065,369.6405285030321,candidate,HSC-SSP-simulated
HSC-1134,HSC-SSP,47.349873081129125,2.2707568363554227,0.1306696858807379,0.8928090994301133,1.0819347431193682,88409425245.69206,180.79180708200835,candidate,HSC-SSP-simulated
HSC-1135,HSC-SSP,56.40394060300925,4.653042112967835,0.1694702453012122,1.9562549177455637,1.254967429322876,134914649761.71431,207.36875655986816,candidate,HSC-SSP-simulated
HSC-1136,HSC-SSP,45.09685036158353,-0.4225895287499899,0.2496460295642548,1.1766425946366919,1.182017314147262,187077887928.2501,251.61081570159251,candidate,HSC-SSP-simulated
HSC-1137,HSC-SSP,53.65745295325413,2.4962854079749413,0.38616649132787945,0.9818588220124291,1.032837464654345,188110389601.02826,269.9108827985865,candidate,HSC-SSP-simulated
HSC-1138,HSC-SSP,49.392052099973995,0.5443542256036995,0.8,1.6858115087379963,0.8503451937057882,68821189332.31468,179.92580390844967,candidate,HSC-SSP-simulated
HSC-1139,HSC-SSP,34.76558075831868,-3.652004452495891,0.3882969699325706,0.5659273171562729,1.2054864870052886,191500133808.17697,252.07708224680061,candidate,HSC-SSP-simulated
HSC-1140,HSC-SSP,37.11953112611673,-2.5360043678944746,0.1641649154479591,1.1621232489684394,0.9359262230980998,55035161750.33345,153.36607794873981,candidate,HSC-SSP-simulated
HSC-1141,HSC-SSP,48.0307763246607,-2.0714798386152093,0.3709920677872036,1.529400770707112,0.8782787481716703,238078575956.65332,329.2865308361287,candidate,HSC-SSP-simulated
HSC-1142,HSC-SSP,57.23671801238498,-1.641729646909809,0.25123781741531154,0.3703016568018523,1.372769696803287,230954519092.66235,259.4145828318002,candidate,HSC-SSP-simulated
HSC-1143,HSC-SSP,55.5895190709041,5.674279256524114,0.4720737715005542,0.8168541003260358,1.0659296397740512,128371285689.16257,219.48238550461318,candidate,HSC-SSP-simulated
HSC-1144,HSC-SSP,51.867064073722496,5.429895605211893,0.21781846406577005,2.248252864421986,1.0060166737676612,100610382975.36368,200.00866328567366,candidate,HSC-SSP-simulated
HSC-1145,HSC-SSP,45.15173400811226,0.3030055779658589,0.1788143637852136,0.4994288203627679,1.0350839468829733,219682071463.84665,291.36643257973844,candidate,HSC-SSP-simulated
HSC-1146,HSC-SSP,47.16299450914875,4.236162707855106,0.19249547744766715,1.211668418954916,0.9448235822344137,109881099304.07504,215.68310708766364,candidate,HSC-SSP-simulated
HSC-1147,HSC-SSP,44.61748681036353,-1.7347598313056238,0.4494884413239402,0.7661545462485108,0.6421090261445066,119543009914.00278,272.8900503770959,candidate,HSC-SSP-simulated
HSC-1148,HSC-SSP,37.394337287302086,-5.891932028826297,0.16046116406737018,0.7672974426077501,2.0916675015745674,350980677819.85944,259.0748619730316,candidate,HSC-SSP-simulated
HSC-1149,HSC-SSP,38.94125095040744,-5.5792206117753755,0.11720305945360893,1.9195231989856942,1.2737979131277566,31844947828.193916,100.0,candidate,HSC-SSP-simulated
HSC-1150,HSC-SSP,51.39094369125311,-2.7179656100435152,0.28053331129703374,0.6123232415287813,0.9738363711116642,265986476167.67664,330.5344863007882,candidate,HSC-SSP-simulated
HSC-1151,HSC-SSP,48.608364513025286,0.5304000253635337,0.4627633115919575,2.150843707338114,0.945380112936375,174385806466.88034,271.6328758311006,candidate,HSC-SSP-simulated
HSC-1152,HSC-SSP,42.382892182463806,3.170947450228562,0.13468511741512335,1.060901537863006,1.2833189606553088,216721697005.00708,259.9045524330781,candidate,HSC-SSP-simulated
HSC-1153,HSC-SSP,58.59333255845792,-5.350387099172151,0.06319336000258265,2.8397048856232407,0.7627718511089561,240207688528.7597,354.9164417968544,candidate,HSC-SSP-simulated
HSC-1154,HSC-SSP,33.13663374453073,1.3498740851650002,0.45739105429121524,1.8923210316365926,0.78068183926073,74483330032.95108,195.3540862525374,candidate,HSC-SSP-simulated
HSC-1155,HSC-SSP,43.0616818838404,-1.1772155045284007,0.7888401269423767,3.0,0.9531124886045552,102919695145.50285,207.8294848716046,candidate,HSC-SSP-simulated
HSC-1156,HSC-SSP,31.397398262596248,2.461357759667939,0.2105999987960037,2.0213292852687252,1.3626265957939827,195253517533.80124,239.40928978273666,candidate,HSC-SSP-simulated
HSC-1157,HSC-SSP,38.904006151555166,-1.748811344068491,0.27993220227246673,1.0075361385687476,2.1707486282847372,127850457705.80786,153.4886872179331,candidate,HSC-SSP-simulated
HSC-1158,HSC-SSP,45.89324745770396,-2.1391556417006665,0.18396125770765417,1.2384182615182444,0.6362474327378439,58736841232.24488,192.16410510714184,candidate,HSC-SSP-simulated
HSC-1159,HSC-SSP,55.79186350506697,2.402259111528636,0.8,2.4149873161645257,0.8442666014114355,76487977989.43063,190.36485885214466,candidate,HSC-SSP-simulated
HSC-1160,HSC-SSP,49.839118868606,4.935073822011457,0.07129896403315239,0.6537393742062939,1.1860084019245214,169572072159.64816,239.14608550286314,candidate,HSC-SSP-simulated
HSC-1161,HSC-SSP,46.096640130323976,3.0225149324302905,0.18245014859357167,0.5534181314248712,0.9462138290366751,104030174135.15396,209.7080070039328,candidate,HSC-SSP-simulated
HSC-1162,HSC-SSP,40.729216487667344,-2.511073609311913,0.44185083069532594,1.4331554296004514,1.0281779718174,204619612531.49902,282.1431281429157,candidate,HSC-SSP-simulated
HSC-1163,HSC-SSP,36.24980840580119,0.2962609451217286,0.7171805214176709,1.8131547141109983,1.1261156873202818,129099420081.44913,214.14139975128123,candidate,HSC-SSP-simulated
HSC-1164,HSC-SSP,43.31834880980157,3.061127607577758,0.12037542953195887,1.6759957539068897,1.2249586818214118,145691790335.45496,218.1156439628881,candidate,HSC-SSP-simulated
HSC-1165,HSC-SSP,36.43374687972485,-5.110090730711631,0.2980774690019693,2.1322901434690884,1.5003655280342016,38838965184.288826,101.75723136042438,candidate,HSC-SSP-simulated
HSC-1166,HSC-SSP,43.38342921375563,0.7778197675223648,0.14716506384434735,0.9543642998865647,0.7280751663875509,98848705465.40451,233.03834087415316,candidate,HSC-SSP-simulated
HSC-1167,HSC-SSP,30.101635439479175,-3.0565188762762845,0.1539142825918205,1.1926471144198025,0.8479128245275704,80189248699.69969,194.49680249519588,candidate,HSC-SSP-simulated
HSC-1168,HSC-SSP,30.419451389140942,3.261665621738816,0.30985837800448834,1.9128466628984218,1.2020615603097682,143308443760.96246,218.37480534711554,candidate,HSC-SSP-simulated
HSC-1169,HSC-SSP,37.42054115453229,2.779750847038656,0.05,0.5844575015476924,0.826088338138123,136459752841.62675,257.0508475668225,candidate,HSC-SSP-simulated
HSC-1170,HSC-SSP,51.76236369578911,-5.179819542621663,0.28178508979477296,1.247402263837657,0.7876538674359103,165570988052.94388,289.97089633269417,candidate,HSC-SSP-simulated
HSC-1171,HSC-SSP,35.531047140590815,-0.6830888047986141,0.2882174559558394,0.6840215214110622,0.7898030823286463,110549467509.06715,236.61861666119924,candidate,HSC-SSP-simulated
HSC-1172,HSC-SSP,46.65055572615873,-2.5534491464716615,0.11471662319435227,0.6062913940978074,0.7186463205450974,118302552113.46109,256.60756130273677,candidate,HSC-SSP-simulated
HSC-1173,HSC-SSP,45.270103364478544,4.6538173795799835,0.117186530557523,2.455257758638185,1.1474208711680467,77870505925.67268,164.76126631792417,candidate,HSC-SSP-simulated
HSC-1174,HSC-SSP,40.92458457313816,4.228384191144524,0.3860789307745997,2.4909317199773993,0.9775544143701562,215395046349.6429,296.8775659517172,candidate,HSC-SSP-simulated
HSC-1175,HSC-SSP,36.74250114532072,-3.6579046195199254,0.3544928476370458,0.8679999730122041,1.9431278776460859,113144437219.61089,152.61453848452982,candidate,HSC-SSP-simulated
HSC-1176,HSC-SSP,56.31464701113583,4.412968680980768,0.192725756147654,1.0052680157276084,1.813232638907461,301409953098.13226,257.85884105510115,candidate,HSC-SSP-simulated
